Unnamed: 0,data,len,true,fuzzy,id,single,split
3296,"the botanical evidence from guila naquitz cave related to the domestication of other plants , squash , gourds and beans , linked with the archaeological evidence from cueva blanca and gheo shih , can together be seen to be an exceptional testimony to the evolution from hunter gathering to more settled communities in this area of central america . ",53,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1352,3,train
4837,the seljuk city in particular influenced architecture and architectural decoration and scientific and cultural development . ,15,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],886,2,train
3650,"from the pacific coast to the highest peak of darien province , darien national park is one of the most diverse regions in all of central america with an extraordinary range of landscapes",32,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],159,7,train
3346,"the property exhibits particularly high diversity among other plant types , namely the agaves , yuccas , bromeliads , bursera and oaks",18,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.2],1534,10,train
2486,"founded in the <NUM> rd millennium bce , the most important role of ashur was from the <NUM> th to <NUM> th century bce when it was the first capital of the assyrian empire",30,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1130,3,train
1710,the state of preservation of its fossils is exceptional and allows for high quality scientific work . ,15,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],720,8,train
4885,the prosperous bukovinian metropolitanate with episcopacies on territories of southern and central europe ceased to exist in <NUM>  . ,18,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1330,3,train
1366,"the park is also one of the three protected areas with the largest populations of spectacled bear , classified as vulnerable",20,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],260,10,train
173,a number of globally threatened plant and reptile species also occur in the terrestrial part of the property . ,18,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],578,10,train
4362,the phoenician ruins of sa caleta and the phoenician punic cemetery of puig des molins are exceptional evidence of urbanization and social life in the phoenician colonies of the western mediterranean,30,[0 0 0 0 0 0 0 0 1 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  1.  1.  0.2],417,9,train
4145,the ancient town of ras drew its strength from its location at a crossroads and was enriched through its contact with both eastern and western influences,26,[0 0 1 0 0 0 0 0 0 0 0],[1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],96,3,train
3399,the medina of fez constitutes an outstanding example of a medieval town created during the very first centuries of islamisation of morocco and presenting an original type of human settlement and traditional occupation of the land representative of moroccan urban culture over a long historical period from the <NUM> th to the beginning of the <NUM> th centuries ,56,[0 0 0 0 1 0 0 0 0 0 0],[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],170,5,train
4909,it was built in <NUM>  by abraham darby iii from the drawings of the architect thomas farnolls pritchard . ,18,[1 0 0 0 0 0 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],371,1,train
1952,these exceptional records span over <NUM>  years <NUM>  b,9,[0 0 1 0 0 0 0 0 0 0 0],[1.  0.  1.  1.  0.  0.  0.  0.  1.  1.  0.2],64,3,train
4921,beaumaris and harlech represent a unique achievement in that they combine the double wall concentric structure which is characteristic of late <NUM> th century military architecture with a highly concerted central plan and in terms of the beauty of their proportions and masonry,41,[1 0 0 0 0 0 0 0 0 0 0],[1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],374,1,train
2036,"it was a centre which absorbed , integrated and disseminated outstanding and progressive european influences of urbanism and of architecture as well as modern technological developments such as the millennium underground railway , built under andrassy avenue , the first in continental europe , all of which was in line with its role as a metropolis . ",52,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],400,2,train
5338,the property is an outstanding example of a type of building and architectural ensemble which illustrates a significant stage in history,21,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],365,4,train
4126,"the property has a remarkable diversity of wildlife , unique in the sub region",12,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.2],153,10,train
4756,earlier and subsequent harbours demonstrate the changing river landscape from the classical greek to medieval periods . ,16,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1018,4,train
0,the buddha statues and the cave art in bamiyan valley are an outstanding representation of the gandharan school in buddhist art in the central asian region . ,26,[1 0 0 0 0 0 0 0 0 0 0],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],208,1,train
2174,"the structures represent a perfect blend of hindu moslem architecture , mainly in the great mosque jami masjid , which was a model for later mosque architecture in india",26,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  1.  1.  0.  0.  0.  0.  0.2],1101,4,train
1356,"for example , many plant species in the paramo , in particular bunch grasses and cushion plants , have adapted to cold weather conditions and have evolved specialised structures for water capture",29,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],260,9,train
4190,the forest is dominated by the coco de mer lodoicea maldivica but there are also five other endemic species of palms,19,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],261,9,train
3429,"through its urban ensemble , its monuments and its public spaces , the modern city of rabat shows respect for , and draws inspiration from , the earlier arabo muslim heritage",26,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1401,2,train
4305,"the internationally important cathedrals workshop in the <NUM> th and <NUM> th centuries , where artists from the rhineland , burgundy , and flanders trained spanish architects and sculptors , created one of the most flourishing schools at the end of the middle ages",38,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],316,2,train
396,"permanent crystal clear waters and dissolved nutrients transform the otherwise dry kalahari desert habitat into a scenic landscape of exceptional and rare beauty , and sustain an ecosystem of remarkable habitat and species diversity , thereby maintaining its ecological resilience and amazing natural phenomena",42,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1432,7,train
4231,the unmodified forest vegetation contains floral elements from the more impoverished pacific islands to the east and the much richer melanesian flora to the west,25,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.2],854,9,train
2968,"in its layout and form , the fort reflects the renaissance ideal whose architectural proportions and geometric harmony are to be found in the proportions of the human body , while at the same time meeting the functional needs of a modern and well defended fortification",43,[0 0 0 0 1 0 0 0 0 0 0],[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],1295,5,train
1812,"even pillaging of the sanctuary by the emperor nero and by constantine the great , who transported spoils from it to rome and constantinople , added to the artistic influence of delphi . ",30,[0 1 0 0 0 0 0 0 0 0 0],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],393,2,train
4644,"the property encompasses significant ecological and biological processes , including habitats and biological features such as limestone habitats , mineral licks , wetlands , and sink holes",21,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],591,9,train
3933,"hahoe and yangdong are two of the best preserved and representative examples of clan villages , a type of settlement characterizing the early part of the joseon dynasty",27,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1324,3,train
816,"the three parts of the old town of lijiang dayan old town including the heilong pool , baisha housing cluster and shuhe housing cluster , fully reflect the social , economic and cultural features of the different periods , following the natural topography of mountains and water sources to form an outstanding settlement combining the residential traditions of naxi , han , bai and tibetan people . ",60,[0 0 0 1 0 0 0 0 0 0 0],[0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],811,4,train
1572,"the albi urban site developed gradually over the centuries , and notably from the middle ages",15,[0 0 0 0 1 0 0 0 0 0 0],[0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],1337,5,train
3733,"the pre hispanic monuments in the valley of monte cristo inside the abiseo river national park are outstanding examples of prehispanic adaptation , evolution and human settlement in the high altitude cloud forests of the peruvian andes amazon basin , as early as <NUM>  , <NUM>  bc , evidenced by the manachaqui cave , until mid sixteenth century",50,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  0.  0.  1.  0.  1.  1.  0.2],548,3,train
1800,"the architectural and technological monuments preserve successive socio technical ensembles that are vivid testimony to the citys urban administration and management of water that brought pre eminence in two key stages in human history the water art of the renaissance , and the industrial revolution . ",42,[0 0 0 1 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1580,4,train
2280,the mountains of each site present prominent mountainous backdrops to the settled and developed lowlands of sumatra,17,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1167,7,train
3326,"the songs of these majestic cetaceans can be heard during the winter months and while diving , add another sensory dimension to the marine seascape . ",24,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1510,7,train
5181,this property is a unique example of significant island building through ongoing volcanic processes,14,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],409,8,train
4256,"of particular scientific interest are the adaptations of the plants to fire and other natural disturbances seed dispersal by ants and termites the very high level of plant pollination by insects , mainly beetles and flies , birds and mammals and high levels of adaptive radiation and speciation",46,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],1007,9,train
4663,the site of carthage bears exceptional testimony to the phoenico punic civilization being at the time the central hub in the western basin of the mediterranean,25,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],37,3,train
4856,"the combination of spectacular snow capped peaks , glaciers , v shaped valleys , fast flowing rivers with magnificent waterfalls , clear blue lakes and unique flora contributes to the areas exceptional natural beauty . ",28,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],684,7,train
4073,the iconostasis pictorial complex is part of the whole artistic system of the cathedral . ,14,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1525,2,train
3064,"gunung mulu national park is an area of exceptional natural beauty , with striking primary forest , karst terrain , mountains , waterfalls and the largest caves on earth",25,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],1013,7,train
2937,"in situ conservation within the protected areas includes threatened species particularly the reticulated giraffe , lions and gravy zebras and has over <NUM>  recorded species of aquatic and terrestrial birds",29,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.2],801,10,train
5148,mammoth cave exhibits <NUM>  million years of cave forming action and presents nearly every type of cave formation known,18,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.2],150,8,train
3988,the mausoleum of lenin on red square is the soviet unions prime example of symbolic monumental architecture,17,[0 0 0 0 0 1 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],545,6,train
554,"the five historical monuments in this group , dating from the <NUM> th and <NUM> th centuries , the richness , the variety of the cells , chapels , churches , monastery complexes , the original architectural solutions all of that set in a magnificent natural environment confirm the value of this extraordinary historical grouping . ",48,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],45,3,train
1159,this bears witness to its permanency and sustainability down the centuries . ,11,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1240,3,train
1213,"by combining the baroque , classical and neo gothic architectural styles and by transforming the landscape according to the english romantic principles , lednice valtice estate served as a model throughout the danube region . ",30,[0 1 0 0 0 0 0 0 0 0 0],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],763,2,train
2775,"despite many changes , the history of sharecropping in this area is also reflected in the landscape patterns . ",17,[0 0 0 0 1 0 0 0 0 0 0],[0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],1571,5,train
1325,"on going geological and geomorphological processes , including recent volcanic eruptions , small seismic movements , and erosion provide key insights to the puzzle of the origin of the galapagos islands",27,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],1,8,train
3971,"the aurora cruiser and the town house of mathilde kchesinskaia , later the museum of the great socialist revolution of october , are , in the heart of leningrad , symbols of the formation of the u . s . s . r . ",33,[0 0 0 0 0 1 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],540,6,train
5301,"it represents the most accomplished example of traditional hadrami urban architecture , both in the grid lay out of its streets and squares , and in the visual impact of its form rising out of the flood plain of the wadi , due to the height of its mud brick tower houses",48,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],192,4,train
